,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Parking.lot,business_id,attributes.Good For.brunch,categories,attributes.Waiter Service,name,attributes.Parking.street,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,review_count,state,attributes.Accepts Credit Cards,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,attributes.Good For.dessert,attributes.Takes Reservations,attributes.Delivery,open,city,stars,type,latitude,attributes.Good For.dinner,longitude,attributes.Good for Kids,attributes.Parking.validated,attributes.Attire,attributes.Good For Groups,neighborhoods
1893,False,False,none,False,5jpFRzXrx9FGH8qgQ0z9-A,False,"['Fast Food', 'Sandwiches', 'Restaurants']",False,Subway,False,1.0,False,False,5,AZ,True,False,False,True,"2330 W Happy Valley Rd
Ste 1025
Phoenix, AZ 85085",False,False,False,True,Phoenix,3.5,business,33.714039862,False,-112.109570481,True,False,casual,False,[]
1894,True,True,full_bar,False,PwxvN0SnAGPdqXdNEYVT3g,True,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",True,Bliss ReBAR,True,2.0,False,False,410,AZ,True,False,False,True,"901 N 4th St
Phoenix, AZ 85004",False,True,True,True,Phoenix,4.0,business,33.457863,True,-112.068359,False,False,casual,True,[]
1895,False,False,none,True,7onAEqbbZChyYdB2nJoQdg,False,"['Mediterranean', 'Restaurants']",False,ZK Grill,False,1.0,False,False,145,AZ,True,True,False,True,"4757 E Greenway Rd
Phoenix, AZ 85032",False,False,False,True,Phoenix,4.0,business,33.6244243,False,-111.9784424,True,False,casual,True,[]
1896,False,True,full_bar,True,3Y4Bd9eWVMsgejx2bP3MVw,False,"['Restaurants', 'Pizza', 'Italian']",True,Spasso Pizza & Mozzarella Bar,False,2.0,False,False,40,AZ,True,False,False,True,"4743 N 20th St
Ste A22A
Phoenix, AZ 85016",False,True,True,False,Phoenix,3.5,business,33.4483771,True,-112.0740373,True,False,casual,True,[]
1897,False,True,full_bar,True,RE_avyJUm52qCTRAA2CbkQ,False,"['Restaurants', 'Italian']",True,Le Ragazze,False,2.0,False,False,20,AZ,True,False,False,True,"1334 E Chandler Ave
Ste 11
Phoenix, AZ 85048",False,True,False,False,Phoenix,4.0,business,33.3067372,True,-112.0537905,True,False,casual,True,[]
1898,False,True,full_bar,True,Y9D61SRDiTAYJeaVbqvbFg,False,"['Burgers', 'American (Traditional)', 'Chicken Wings', 'Restaurants']",True,Wolfley's Neighborhood Grill,False,2.0,False,False,189,AZ,True,True,False,True,"21001 N Tatum Blvd
Ste 96
Phoenix, AZ 85050",False,True,False,False,Phoenix,3.5,business,33.677102,False,-111.975283,True,False,casual,True,[]
1899,False,True,full_bar,False,neEGFNmmKibjExB4_215ZA,False,"['Pizza', 'American (New)', 'Restaurants']",True,Brick,True,2.0,False,True,163,AZ,True,True,False,True,"The Arizona Ctr
455 N 3rd St
Phoenix, AZ 85004",False,True,False,False,Phoenix,3.0,business,33.4432726,True,-112.0698979,False,False,casual,True,[]
1900,False,True,none,True,qVN-P0aov4z5oknS12Cq1g,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Five Guys Burgers and Fries,False,2.0,False,True,94,AZ,True,True,False,True,"50 W Jefferson St
Ste 180
Phoenix, AZ 85003",False,False,False,True,Phoenix,3.0,business,33.4474533,False,-112.0745574,True,False,casual,True,[]
1901,False,True,full_bar,True,RMzvWjF3K6GSnwBdRl-_ow,False,"['Mexican', 'Buffets', 'Restaurants']",True,Rancho Papa Chulo's,False,2.0,False,False,8,AZ,True,False,False,True,"10047 N Metro Pkwy E
Phoenix, AZ 85051",False,,False,False,Phoenix,3.0,business,33.578121,False,-112.118043,True,False,casual,True,[]
1902,True,True,full_bar,True,oItw_hRhH-FQjbXD-BR3Cg,False,"['Mexican', 'Restaurants']",True,Sandbar Mexican Grill,False,2.0,False,False,322,AZ,True,False,False,True,"21001 N. Tatum Blvd.
Phoenix, AZ 85050",False,False,False,True,Phoenix,2.5,business,33.6758838863,True,-111.976783849,False,False,casual,True,[]
1903,,True,full_bar,True,__etvGuL2dh_a1LOT0gNYQ,,"['Bars', 'Restaurants', 'American (Traditional)', 'Sports Bars', 'Nightlife']",,Big Guy's Sports Grill,False,1.0,,False,52,AZ,True,,False,,"4601 E Bell Rd
Phoenix, AZ 85032",,,,False,Phoenix,3.5,business,33.6400604,,-111.9823835,,False,,True,[]
1904,False,False,none,True,D1T1jtCfTfXD-cQE3QViow,False,"['Breakfast & Brunch', 'Diners', 'Restaurants']",True,Joe's Diner,False,1.0,True,False,152,AZ,True,False,False,True,"4433 N 16th St
Phoenix, AZ 85016",False,False,False,False,Phoenix,4.0,business,33.5016589,False,-112.04725,True,False,casual,True,[]
1905,False,,,False,41V_WrLzJErAkjAHbFrqsQ,False,"['Buffets', 'Restaurants']",,Happy Buffet,False,,False,False,6,AZ,True,False,False,,"7822 N 12th St
Ste 2
Phoenix, AZ 85020",False,,,False,Phoenix,3.5,business,33.5511368,False,-112.0565797,True,False,,,[]
1906,,,,,tyHtzC4k-MvsTZOBZ8YaWw,,"['Buffets', 'Restaurants']",,China House Buffet,,,,,4,AZ,,,,,"1520 W Indian School Rd
Phoenix, AZ 85015",,,,False,Phoenix,2.5,business,33.495304,,-112.092068,,,,,[]
1907,False,True,,False,P9z62hMP-QAGQt406dylpA,False,"['Hot Dogs', 'Mexican', 'Gluten-Free', 'Restaurants']",False,Two Hippies Beach House - Bell Road,False,1.0,False,False,12,AZ,True,True,False,True,"4001 E Bell Rd
Ste 102
Phoenix, AZ 85032",False,False,,False,Phoenix,3.5,business,33.640408,False,-111.995167,True,False,casual,True,[]
1908,False,True,full_bar,True,7LGjM8HKJTwqfYU3C7N_0w,False,"['American (Traditional)', 'Sandwiches', 'Salad', 'Restaurants']",True,Rico's American Grill,False,2.0,False,False,95,AZ,True,False,False,True,"Pointe Hilton Squaw Peak Resort
7677 N 16th St
Phoenix, AZ 85020",False,True,False,True,Phoenix,3.0,business,33.5478106,True,-112.0467571,True,False,casual,True,[]
1909,False,False,,True,5KwTR5ywZ_ntH3OGsT6Lcw,False,"['Breakfast & Brunch', 'Fast Food', 'Sandwiches', 'Restaurants']",False,Hamburger Haven,False,1.0,False,False,7,AZ,True,False,False,True,"507 W Thomas Rd
Phoenix, AZ 85013",False,False,True,False,Phoenix,3.5,business,33.4803022,False,-112.0807878,True,False,casual,False,[]
1910,False,True,beer_and_wine,True,tDbXsDOecrv46J7YR2-FNw,False,"['Restaurants', 'Italian']",False,Meatballz,False,1.0,False,False,6,AZ,True,True,False,True,"21001 N Tatum Blvd 36-1170
Phoenix, AZ 85054",False,False,False,False,Phoenix,2.5,business,33.6759492,True,-111.9746167,True,False,casual,True,[]
1911,False,True,none,True,VFRfBYycuieR56jZ6dgVeg,False,"['Food', 'Ice Cream & Frozen Yogurt', 'American (Traditional)', 'Restaurants']",False,Yoasis Ahwatukee,False,1.0,False,False,29,AZ,True,False,False,True,"1304 E Chandler Blvd
Phoenix, AZ 85048",False,False,False,True,Phoenix,4.0,business,33.3063743,False,-112.055068,True,False,casual,True,[]
1912,False,False,none,False,BcuFT-gQj6Epl56ZAWJIdA,False,"['American (Traditional)', 'Mediterranean', 'Restaurants']",False,ZeeZ Grill,False,1.0,False,False,15,AZ,True,True,False,True,"209 W Jackson St
Phoenix, AZ 85003",False,False,False,True,Phoenix,3.5,business,33.4447199,False,-112.076896,False,False,casual,False,[]
1913,False,True,full_bar,True,UCEAhciqe8avW1N-bWJ32g,False,"['Mexican', 'Restaurants']",False,Los Taquitos,False,1.0,False,False,224,AZ,True,True,False,True,"7000 N 16th St
Phoenix, AZ 85020",False,False,False,True,Phoenix,4.0,business,33.538927,False,-112.048079,True,False,casual,True,[]
1914,False,True,none,True,WYj43z0qmlKklhcvV75mwQ,False,"['Greek', 'Restaurants']",False,The Greek Pita,False,1.0,False,False,92,AZ,True,True,False,True,"2501 W Happy Valley Rd
Ste 50-1229
Phoenix, AZ 85085",False,False,False,True,Phoenix,4.5,business,33.7123683,False,-112.1096688,True,False,casual,True,[]
1915,False,True,full_bar,True,-h-q6zTIdPlkz9BDP11sBg,False,"['Wine Bars', 'Bars', 'American (New)', 'Nightlife', 'Restaurants']",True,Seasons 52,False,2.0,False,True,393,AZ,True,False,True,False,"2502 E Camelback Rd
Phoenix, AZ 85016",False,True,False,True,Phoenix,4.0,business,33.5102336367,True,-112.027493779,False,True,casual,True,[]
1916,False,True,,False,YsB1NWGekh-4ETJW3vyyWw,False,"['Japanese', 'Restaurants']",,Samurai Sam's,False,1.0,False,False,11,AZ,True,False,False,True,"4801 East Washington
Phoenix, AZ 85034",False,False,False,True,Phoenix,3.5,business,33.446572,False,-111.977677,True,False,casual,True,[]
1917,False,True,none,False,5ambRqdTJt9vGwFzVI9HBw,False,"['Food', 'Coffee & Tea', 'American (New)', 'Breakfast & Brunch', 'Restaurants']",False,JoBot Coffee & Diner,True,1.0,True,False,364,AZ,True,False,False,True,"918 N 5th St
Phoenix, AZ 85004",False,False,False,True,Phoenix,4.0,business,33.4583561,False,-112.0677835,True,False,casual,True,[]
1918,False,True,beer_and_wine,False,nytd8aC5Y9et_iMCuas-vg,False,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",True,Streets of New York,False,2.0,False,False,20,AZ,True,False,False,True,"5031 N 44th St
Phoenix, AZ 85018",False,True,True,True,Phoenix,3.0,business,33.5108992,True,-111.9861,True,False,casual,True,[]
1919,False,True,full_bar,True,coXomDOValXzks6BwMHG1A,False,"['American (New)', 'Restaurants']",True,The Living Room Wine Cafe & Lounge,False,2.0,False,False,40,AZ,True,False,False,True,"2333 N 7th St
Phoenix, AZ 85006",False,True,False,False,Phoenix,4.0,business,33.4743013,True,-112.0649235,False,False,casual,True,[]
1920,False,True,none,False,DVYTS0ZLO-3ClAhMd99VYA,False,"['American (Traditional)', 'Restaurants']",False,Chaka Chaka Urban Cuisine,False,1.0,False,False,12,AZ,True,False,False,True,"1009 S 7th St
Phoenix, AZ 85034",False,,True,False,Phoenix,4.5,business,33.437259,False,-112.06484,True,False,casual,,[]
1921,False,True,full_bar,True,I4bSn5gXsHuSPu7L-d_8nQ,False,"['American (New)', 'Restaurants']",True,Beckett's Table,False,2.0,False,False,635,AZ,True,False,False,True,"3717 E Indian School Rd
Phoenix, AZ 85018",False,True,False,True,Phoenix,4.0,business,33.4951414,True,-112.0012935,True,False,casual,True,[]
1922,False,True,beer_and_wine,True,5qElnvC0danGy0io0-NRKw,False,"['Fast Food', 'Mexican', 'Restaurants']",False,Chipotle Mexican Grill,False,1.0,False,False,58,AZ,True,True,False,True,"425 E Bell Rd
Phoenix, AZ 85022",False,False,False,True,Phoenix,3.5,business,33.6401514709,False,-112.068915367,True,False,casual,True,[]
1923,False,True,full_bar,True,hlekz2L2HV8cVSEkgMvuEA,False,"['American (New)', 'Restaurants']",True,The House at Secret Garden,False,3.0,False,False,94,AZ,True,False,False,False,"2501 E Baseline Rd
Phoenix, AZ 85042",False,True,False,False,Phoenix,4.0,business,33.377003,True,-112.027016,False,False,casual,True,[]
1924,False,True,none,True,BbasiqJzUlZtldb0r7RvBQ,False,"['Mexican', 'Restaurants']",False,Romero's Mexican Food,False,1.0,False,False,4,AZ,True,False,False,True,"2700 W Van Buren St
Phoenix, AZ 85009",False,False,False,True,Phoenix,2.5,business,33.4511034,False,-112.1175104,True,False,casual,True,[]
1925,False,False,full_bar,True,fE-Hk0EE5GuSYNIAfx0iUQ,False,"['German', 'Restaurants']",True,Black Forest Haus,False,2.0,False,False,17,AZ,True,False,False,True,"4900 E Indian School Rd
Phoenix, AZ 85018",False,True,False,False,Phoenix,3.0,business,33.495018,True,-111.975898,True,False,casual,True,[]
1926,False,False,none,True,gq_lS6RXen3z_SesgIrgXA,False,"['Chinese', 'Restaurants']",True,South China BBQ Hong Kong Style,False,2.0,False,False,10,AZ,True,True,False,True,"4515 N 7th Ave
Phoenix, AZ 85013",False,True,False,False,Phoenix,3.0,business,33.5027018,False,-112.082414,True,False,casual,True,[]
1927,False,True,none,False,LtJmxo4ZozEyB8JVwltMkw,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,3.0,False,False,5,AZ,True,True,False,True,"1850 S 7th St
Phoenix, AZ 85004",False,False,False,True,Phoenix,3.0,business,33.4297449,False,-112.065708,True,False,casual,True,[]
1928,False,True,none,True,zmjWXerSZlB0eRLxrKevYQ,False,"['Sandwiches', 'Restaurants']",False,Jimmy John's,False,1.0,False,False,77,AZ,True,True,False,True,"1650 E Camelback Rd
Ste 175
Phoenix, AZ 85016",False,False,True,True,Phoenix,3.0,business,33.5092538,False,-112.0463313,True,False,casual,True,[]
1929,False,True,none,True,A7Soqlerr3L8mNq3YuIqAA,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Five Guys Burgers and Fries,False,1.0,False,False,78,AZ,True,True,False,True,"4803 E Ray Rd
Phoenix, AZ 85044",False,False,False,True,Phoenix,3.5,business,33.31898,False,-111.97993,True,False,casual,True,[]
1930,False,True,none,,v_fV3nYIZQRGBdRL9jXeAQ,False,"['Southern', 'Food Stands', 'Restaurants']",False,RiteWay Catering & Food Truck,,2.0,False,,15,AZ,True,False,,True,"Phoenix, AZ 85004",False,False,False,True,Phoenix,4.0,business,33.5691016365,False,-111.890108509,True,,casual,True,[]
1931,False,False,full_bar,False,KBKDl08flVw1AqvM5ucVpA,False,"['Latin American', 'Restaurants']",True,Fuego Tacos,False,2.0,False,True,172,AZ,True,True,False,True,"2501 E Camelback Rd
Phoenix, AZ 85016",False,False,False,False,Phoenix,3.5,business,33.5085330166,True,-112.029066725,False,True,casual,False,[]
1932,False,False,none,,0HDkCZtCvua-Wahio1-pBw,False,"['Hot Dogs', 'Mexican', 'Gluten-Free', 'Restaurants']",False,Two Hippies Groovy Beach House,,1.0,False,,5,AZ,False,False,,False,"15044 N Cave Creek Rd
Ste 6
Phoenix, AZ 85032",False,False,False,False,Phoenix,4.0,business,33.623899,False,-112.031235,True,,casual,True,[]
1933,False,True,beer_and_wine,False,WYk91WPklqRWuk9z9DsPDw,False,"['Mexican', 'Restaurants']",False,Vitamin T,True,1.0,False,False,59,AZ,True,True,False,True,"1 E Washington St
Ste 175
Phoenix, AZ 85004",False,False,False,False,Phoenix,3.0,business,33.4483266,False,-112.0735793,False,False,casual,False,[]
1934,False,True,none,True,klCQ1ytgmCgJ1KvlR5Y0_w,False,"['American (New)', 'Sandwiches', 'Salad', 'Restaurants']",False,GreenMix,False,2.0,False,False,120,AZ,True,True,False,True,"2160 E Baseline Rd
Ste 128
Phoenix, AZ 85042",False,False,False,True,Phoenix,4.0,business,33.3778513,False,-112.0361195,True,False,casual,True,[]
1935,False,False,none,False,NLVcGseUhgQdABs1mIYk8g,False,"['Vietnamese', 'Restaurants']",True,Viet Kitchen,False,1.0,False,False,23,AZ,True,True,False,True,"114 W Adams St
Phoenix, AZ 85003",False,True,False,False,Phoenix,3.0,business,33.4495069,False,-112.075324,True,False,casual,True,[]
1936,False,False,full_bar,True,cInzGnaFZ3EIItvFXl1MvQ,False,"['Thai', 'Restaurants']",True,SaBai Modern Thai,False,2.0,False,False,268,AZ,True,True,False,True,"4121 E Thomas Rd
Phoenix, AZ 85018",False,True,True,True,Phoenix,3.5,business,33.4801515,True,-111.9923032,True,False,casual,True,[]
1937,False,True,full_bar,True,YJoph5UiUZ3BEb49vyFAuQ,False,"['Bars', 'American (New)', 'Nightlife', 'Restaurants']",True,Garage Wine and Tap,False,2.0,False,False,198,AZ,True,False,False,True,"1534 E Bethany Home Rd
Phoenix, AZ 85014",False,False,False,True,Phoenix,3.5,business,33.5239412,True,-112.0484694,False,False,casual,True,[]
1938,False,True,full_bar,True,eFA9dqXT5EA_TrMgbo03QQ,False,"['Restaurants', 'Pizza', 'Italian']",True,Crust Pizzeria & Ristorante,False,2.0,False,False,126,AZ,True,False,False,True,"4727 E Bell Rd
Phoenix, AZ 85032",False,True,False,True,Phoenix,4.0,business,33.6384005,True,-111.9795246,True,False,casual,True,[]
1939,False,True,none,True,sb3e1qE3uZ69Vnetdovw9A,False,"['Food', 'Coffee & Tea', 'Cafes', 'Sandwiches', 'Restaurants']",False,Vogava Coffee Roasters,False,1.0,False,False,16,AZ,True,False,False,True,"4030 E Bell Rd
Ste 112
Phoenix, AZ 85032",False,False,False,False,Phoenix,4.0,business,33.641795,False,-111.994984,True,False,casual,True,[]
1940,,True,,False,80j0YZgfJYj3oUN8LCeZwg,,"['Mexican', 'Restaurants']",False,Julioberto's,False,1.0,,False,3,AZ,True,,False,True,"1832 W Thunderbird Rd
Phoenix, AZ 85023",,False,False,True,Phoenix,3.0,business,33.611306,,-112.0983485,,False,casual,False,[]
1941,False,False,none,False,VleSf6P-lyyyfkgNiwGjhA,False,"['Burgers', 'Fast Food', 'Restaurants']",False,McDonald's,False,1.0,False,False,8,AZ,True,False,False,True,"3434 W Union Hills
Phoenix, AZ 85027",False,False,False,True,Phoenix,2.0,business,33.655094,False,-112.133468,True,False,casual,True,[]
1942,False,True,full_bar,True,vvMR0jgDoBA-g1XgZy8sEg,True,"['Food', 'Coffee & Tea', 'Breakfast & Brunch', 'Diners', 'Restaurants']",True,Tryst Cafe,False,2.0,True,False,379,AZ,True,False,False,True,"21050 N Tatum Blvd
Phoenix, AZ 85050",False,True,False,True,Phoenix,3.5,business,33.677854,False,-111.978579,True,False,casual,True,[]
1943,False,True,none,False,5WRpxAc9lvonVGfuX34hlw,False,"['Food', 'Cajun/Creole', 'Food Trucks', 'Restaurants']",False,Jamburritos Cajun Grille - Express,True,1.0,False,False,83,AZ,True,True,False,True,"Phoenix, AZ",False,False,False,True,Phoenix,4.5,business,33.4483771,False,-112.0740373,True,False,casual,True,[]
1944,False,False,full_bar,True,UjaR5QhlqlRIGMtlC78n3g,False,"['Barbeque', 'Restaurants']",True,Hammered Hog BBQ Hall & Saloon,False,2.0,False,False,59,AZ,True,True,False,True,"3230 E Thunderbird Rd
Phoenix, AZ 85032",False,True,False,False,Phoenix,3.5,business,33.6120096,True,-112.0124834,True,False,casual,True,[]
1945,False,True,full_bar,True,sHu1zuayEsWgIKdj7nVRfg,False,"['Breakfast & Brunch', 'Cafes', 'Restaurants']",True,Moon Valley Cafe,False,1.0,True,False,70,AZ,True,False,False,True,"502 E Thunderbird Rd
Phoenix, AZ 85022",False,True,True,True,Phoenix,3.5,business,33.6080382,False,-112.0662445,True,False,casual,True,[]
1946,False,True,none,,Dt8RITU4OmTbRaKKlZm_Pg,False,"['American (New)', 'Food Stands', 'Restaurants']",False,Sunshine and Spice,,2.0,False,,9,AZ,True,False,,True,"2303 N 44th St
Phoenix, AZ 85008",False,False,False,False,Phoenix,4.0,business,33.4736978,False,-111.9862622,True,,casual,True,[]
1947,False,True,none,True,691w3FIZWH7cz3IYGor5Ag,False,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,Cafe Aroma,False,1.0,True,False,24,AZ,True,True,False,True,"4220 W Summit Walk Ct
Ste 1202
Phoenix, AZ 85086",False,False,False,False,Phoenix,3.0,business,33.8701661,False,-112.1512485,True,False,casual,True,[]
1948,False,False,none,False,kMxYp2GZL5ic6b05gPP57Q,False,"['Hot Dogs', 'Restaurants']",False,Nathans Famous Hotdogs,False,1.0,False,False,13,AZ,True,False,False,True,"3800 W Sky Harbor Blvd
T4/S3
Phoenix, AZ 85034",False,True,False,True,Phoenix,2.0,business,33.4341094982,False,-111.996914148,True,False,casual,True,[]
1949,False,False,none,True,Aa-UgGOs1lDZzQhap370Ig,False,"['Buffets', 'Chinese', 'Restaurants']",True,Lin's Grand Buffet,False,2.0,False,False,112,AZ,True,True,False,True,"3955 E Baseline Rd
Phoenix, AZ 85042",False,False,False,True,Phoenix,3.0,business,33.3753067715,False,-111.998902151,True,False,casual,True,[]
1950,False,True,none,True,46xWJ6rKZxnrSLWro6EOlA,False,"['Delis', 'Restaurants']",False,The Hub Deli,False,1.0,False,False,16,AZ,True,True,False,True,"4025 E Chandler Blvd
Ste 50
Phoenix, AZ 85048",False,False,False,False,Phoenix,4.0,business,33.3044612,False,-111.9945753,True,False,casual,True,[]
1951,False,True,none,True,1_43FZHx3P5D7X-CpIR9WA,False,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']",False,Jersey Mike's Subs,False,1.0,False,False,67,AZ,True,True,False,True,"2501 West Happy Valley Road
Phoenix, AZ 85058",False,False,False,True,Phoenix,3.5,business,33.711091,False,-112.1122766,True,False,casual,True,[]
1952,False,False,none,True,eb-d7bMXnzO8DGWJ5x552g,False,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,IHOP,False,1.0,True,False,28,AZ,True,False,False,True,"1920 W Bell Rd
Phoenix, AZ 85023",False,False,False,True,Phoenix,2.5,business,33.6405278,False,-112.1007826,True,False,casual,True,[]
1953,False,False,none,True,_PSo13KRX_X7FQR5mtUCug,False,"['Buffets', 'Chinese', 'Restaurants']",True,Hibachi Grill & Supreme Buffet,False,1.0,False,False,37,AZ,True,True,False,True,"2929 N 75th Ave
Phoenix, AZ 85033",False,False,False,True,Phoenix,3.5,business,33.481249,False,-112.219404,True,False,casual,True,[]
1954,False,False,none,True,PbF6lGbnilFg7NECHcf6Tw,False,"['Pizza', 'Chicken Wings', 'Restaurants']",False,Cleopatra Bistro Pizza,False,1.0,False,False,11,AZ,True,True,False,True,"7804 N 27th Ave
Phoenix, AZ 85051",False,False,True,False,Phoenix,3.5,business,33.5513424,True,-112.1169946,True,False,casual,True,[]
1955,False,False,full_bar,False,INMlF39JiK9buYVNUR6O7g,False,"['Bars', 'American (Traditional)', 'Nightlife', 'Lounges', 'Restaurants']",True,The Playa II Bar and Grill,False,1.0,False,False,6,AZ,True,False,False,True,"3217 E Shea Blvd
Phoenix, AZ 85028",False,False,False,True,Phoenix,3.5,business,33.58193,False,-112.011752,False,False,casual,True,[]
1956,,,,True,lXEJZjvwgSM3i6-HWpPwDA,,"['Food', 'American (New)', 'Restaurants']",,Two Hippies Beach House,False,1.0,,False,10,AZ,False,,False,,"3102 N 16th St
Phoenix, AZ 85014",,,,False,Phoenix,4.0,business,33.484011,,-112.048027,,False,,,[]
1957,False,True,none,False,hVKTsUaaJkOKR9v5BY04_A,False,"['Sandwiches', 'Restaurants']",False,Jimmy John's,False,1.0,False,True,46,AZ,True,True,False,True,"11 W Washington St
Ste 175
Phoenix, AZ 85003",False,False,True,True,Phoenix,3.0,business,33.4482076863,False,-112.074709352,True,False,casual,False,[]
